id,nombre,provincia_id,centroide_lat,centroide_lon
30084020000,ALDEA SAN RAFAEL,30,-31.95982995,-60.25587555
30084030000,ALDEA SANTA MARIA,30,-31.61287019,-60.00707218
30084040000,ALDEA SANTA ROSA,30,-32.01645446,-60.24110735
30084050001,CERRITO,30,-31.58217112,-60.07402231
30084050002,PUEBLO MORENO,30,-31.58849138,-60.06489293
30084060000,COLONIA AVELLANEDA,30,-31.76806905,-60.40502206
30084065000,COLONIA CRESPO,30,-31.6777727,-60.24368809
30084070000,CRESPO,30,-32.03464918,-60.31075143
30084080000,EL PALENQUE,30,-31.66257481,-60.17511448
30084090000,EL PINGO,30,-31.5838497,-59.89380694
30084095000,EL RAMBLON,30,-31.84804738,-60.09274877
30084100000,HASENKAMP,30,-31.51330524,-59.83696962
30084110000,HERNANDARIAS,30,-31.23245007,-59.98725764
30084120000,LA PICADA,30,-31.72671008,-60.2971793
30084130000,LAS TUNAS,30,-31.87060957,-59.73243611
30084140000,MARIA GRANDE,30,-31.6660715,-59.90443793
30084150000,ORO VERDE,30,-31.82573555,-60.51827282
30084160000,PARANA,30,-31.74156764,-60.52841459
30084170000,PUEBLO BELLOCQ,30,-31.42871404,-59.74578859
30084180000,PUEBLO BRUGO,30,-31.38830159,-60.0938334
30084190000,PUEBLO GENERAL SAN MARTIN,30,-31.46360641,-60.16796186
30084200000,SAN BENITO,30,-31.78152181,-60.44197399
30084210000,SAUCE MONTRULL,30,-31.7463195,-60.35522971
30084220000,SAUCE PINTO,30,-31.84429907,-60.37474831
30084230000,SEGUI,30,-31.95887508,-60.12698291
30084240000,SOSA,30,-31.73857427,-59.91150814
30084250000,TABOSSI,30,-31.80470776,-59.93791516
30084260000,TEZANOS PINTO,30,-31.87354562,-60.49702353
30084270000,VIALE,30,-31.87143308,-60.00992253
30084280000,VILLA FONTANA,30,-31.9086475,-60.46835208
30084290000,VILLA GOBERNADOR LUIS F. ETCHEVEHERE,30,-31.93428564,-60.42797377
30084300000,VILLA URQUIZA,30,-31.65075061,-60.37758552
30088010000,GENERAL CAMPOS,30,-31.52460783,-58.40477351
30088020000,SAN SALVADOR,30,-31.62552255,-58.50407382
30091010000,ALTAMIRANO SUR,30,-32.08883428,-59.17407055
30091020000,DURAZNO,30,-31.98658542,-59.28046231
30091030000,ESTACION ARROYO CLE,30,-32.63389053,-59.40161089
30091040000,GOBERNADOR ECHAGUE,30,-32.39337013,-59.27588868
30091050000,GOBERNADOR MANSILLA,30,-32.54649136,-59.35614726
30091060000,GOBERNADOR SOLA,30,-32.33720591,-59.37109062
30091070000,GUARDAMONTE,30,-32.08263587,-59.30827722
30091080000,LAS GUACHAS,30,-32.47000754,-59.1726625
30091090000,MACIA,30,-32.17244139,-59.39867871
30091100000,ROSARIO DEL TALA,30,-32.30263392,-59.14457921
30098010000,BASAVILBASO,30,-32.37257294,-58.87856094
30098020000,CASEROS,30,-32.46427726,-58.47807187
30098030000,COLONIA ELIA,30,-32.67237178,-58.32511924
30098040000,CONCEPCION DEL URUGUAY,30,-32.48536017,-58.23205174
30098060000,HERRERA,30,-32.43461398,-58.63301371
30098070000,LAS MOSCAS,30,-32.09266669,-58.95759236
30098080000,LIBAROS,30,-32.26294793,-58.90661081
30098090000,1 DE MAYO,30,-32.25701161,-58.42272863
30098100000,PRONUNCIAMIENTO,30,-32.34565078,-58.44385911
30098110000,ROCAMORA,30,-32.34597296,-58.96974541
30098120000,SANTA ANITA,30,-32.17624663,-58.78648225
30098130000,VILLA MANTERO,30,-32.39870913,-58.7440639
30098140000,VILLA SAN JUSTO,30,-32.4463199,-58.43591383
30098150000,VILLA SAN MARCIAL,30,-32.1800624,-58.9301272
30105010000,ANTELO,30,-32.53381026,-60.03569661
30105040000,MOLINO DOLL,30,-32.31004093,-60.42020636
30105060000,VICTORIA,30,-32.62059684,-60.15331264
30113010000,ESTACION RAICES,30,-31.90824819,-59.26069265
30113020000,INGENIERO MIGUEL SAJAROFF,30,-31.95693363,-58.84911746
30113030000,JUBILEO,30,-31.73367333,-58.63403804
30113050000,PASO DE LA LAGUNA,30,-31.80576491,-59.16516137
30113060000,VILLA CLARA,30,-31.83010046,-58.82339032
30113070000,VILLA DOMINGUEZ,30,-31.98701469,-58.96341791
30113080000,VILLAGUAY,30,-31.86544137,-59.02906284
34007003000,LA SOLEDAD,34,-24.14906072,-60.69232416
34007005000,GUADALCAZAR,34,-23.68239385,-61.16110895
34007007000,LA RINCONADA,34,-23.49427519,-61.57638887
34007010000,LAGUNA YEMA,34,-24.25546472,-61.24399801
34007015000,LAMADRID,34,-23.93769826,-60.74009856
34007020000,LOS CHIRIGUANOS,34,-24.09868353,-61.46758677
34007030000,POZO DE MAZA,34,-23.56918325,-61.70553348
34007040000,POZO DEL MORTERO,34,-24.40644037,-61.03131375
34007050000,VACA PERDIDA,34,-23.49486469,-61.64999827
34014010000,COLONIA PASTORIL,34,-25.67014046,-58.26263028
34014020000,FORMOSA,34,-26.18282231,-58.17339305
34014030000,GRAN GUARDIA,34,-25.86284963,-58.8859915
34014040000,MARIANO BOEDO,34,-26.11063574,-58.48842705
34014050000,MOJON DE FIERRO,34,-26.03451197,-58.04993076
34014060000,SAN HILARIO,34,-26.02486768,-58.65007262
34014070000,VILLA DEL CARMEN,34,-26.2522591,-58.25255287
34021010000,BANCO PAYAGUA,34,-26.7071297,-58.33907458
34021020000,GENERAL LUCIO V MANSILLA,34,-26.65418023,-58.62932148
34021030000,HERRADURA,34,-26.48746464,-58.31224246
34021040000,SAN FRANCISCO DE LAISHI,34,-26.24230103,-58.63006424
34021050000,TATANE,34,-26.39871868,-58.35756005
34021060000,VILLA ESCOLAR,34,-26.62118448,-58.67183369
34028010000,INGENIERO GUILLERMO N. JUAREZ,34,-23.89760041,-61.85382205
34035010000,BARTOLOME DE LAS CASAS,34,-25.34740223,-59.6181476
34035010001,BARTOLOME DE LAS CASAS,34,-25.49412181,-59.61205837
34035010002,COMUNIDAD ABORIGEN BARTOLOME DE LAS CASAS,34,-25.3482563,-59.61476175
34035020000,COLONIA SARMIENTO,34,-24.64447897,-59.43328083
34035030000,COMANDANTE FONTANA,34,-25.33479347,-59.68280719
34035040000,EL RECREO,34,-25.06631525,-59.25135146
34035050000,ESTANISLAO DEL CAMPO,34,-25.05319226,-60.09392718
34035060000,FORTIN CABO 1° LUGONES,34,-24.28548646,-59.82824992
34035070000,FORTIN SARGENTO 1° LEYES,34,-24.55030485,-59.39027156
34035080000,IBARRETA,34,-25.21131912,-59.85703984
34035090000,JUAN G. BAZAN,34,-24.54181371,-60.8341897
34035100000,LAS LOMITAS,34,-24.71057761,-60.59378926
34035110000,POSTA CAMBIO ZALAZAR,34,-24.21158486,-60.19866697
34035120000,POZO DEL TIGRE,34,-24.89759977,-60.31878902
34035130000,SAN MARTIN I,34,-24.5319053,-59.90205123
34035140000,SAN MARTIN II,34,-24.43315298,-59.65635189
34035150000,SUBTENIENTE PERIN,34,-25.53503973,-60.01908276
34035160000,VILLA GENERAL GUEMES,34,-24.75294569,-59.49164056
34035170000,VILLA GENERAL MANUEL BELGRANO,34,-24.93882836,-59.02908773
34042010000,BUENA VISTA,34,-25.07121227,-58.38677991
34042020000,EL ESPINILLO,34,-24.97998883,-58.55378771
34042030000,LAGUNA GALLO,34,-25.26777528,-58.74279483
34042040000,MISION TACAAGLE,34,-24.97965057,-58.82274344
34042050000,PORTON NEGRO,34,-24.9663599,-58.74197491
34042060000,TRES LAGUNAS,34,-25.21536444,-58.51326949
34049010000,CLORINDA,34,-25.29216127,-57.71780911
34049020000,LAGUNA BLANCA,34,-25.13025221,-58.24584303
34049030000,LAGUNA NAICK-NECK,34,-25.21939105,-58.12307913
34049040000,PALMA SOLA,34,-25.24755123,-57.97684038
34049050000,PUERTO PILCOMAYO,34,-25.36881317,-57.6524943
34049060000,RIACHO HE-HE,34,-25.3617117,-58.27825188
34049070000,RIACHO NEGRO,34,-25.42243202,-57.79145451
34049080000,SIETE PALMAS,34,-25.20150766,-58.33067638
34056010000,COLONIA CAMPO VILLAFAÑE,34,-26.20486815,-59.07803318
34056020000,EL COLORADO,34,-26.31173546,-59.36844347
34056030000,PALO SANTO,34,-25.56390638,-59.33600598
34056040000,PIRANE,34,-25.73064179,-59.10752059
34056050000,VILLA KILOMETRO 213,34,-26.18646265,-59.36839506
34063010000,EL POTRILLO,34,-23.16076632,-62.0107787
34063020000,GENERAL MOSCONI,34,-23.18271862,-62.30406854
34063030000,EL QUEBRACHO,34,-23.33948691,-61.87346595
38007010000,ABDON CASTRO TOLAY,38,-23.34193687,-66.09010145
38007020000,ABRA PAMPA,38,-22.72235263,-65.69650455
38007030000,ABRALAITE,38,-23.16920634,-65.79440049
38007035000,AGUA DE CASTILLA,38,-23.21673748,-65.80827388
38007040000,CASABINDO,38,-22.98502197,-66.03280136
38007050000,COCHINOCA,38,-22.74426502,-65.89512211
38007055000,LA REDONDA,38,-22.52946086,-65.52228326
38007060000,PUESTO DEL MARQUEZ,38,-22.53842889,-65.69789238
38007063000,QUEBRALEÑA,38,-23.28578911,-65.77014948
38007067000,QUERA,38,-23.10083018,-65.76276382
38007070000,RINCONADILLAS,38,-23.38460292,-65.95737543
38007080000,SAN FRANCISCO DE ALFARCITO,38,-23.31987014,-65.97440589
38007085000,SANTA ANA DE LA PUNA,38,-23.12488338,-66.05216104
38007090000,SANTUARIO DE TRES POZOS,38,-23.53324485,-65.96328419
38007095000,TAMBILLOS,38,-22.89687094,-65.96202251
38007100000,TUSAQUILLAS,38,-23.19011281,-65.98901624
38014010001,AGUAS CALIENTES,38,-24.58387596,-64.92352725
38014010002,FLEMING,38,-24.58737634,-64.92405779
38014010003,PILA PARDO,38,-24.55988279,-64.91419755
38014020000,BARRIO EL MILAGRO,38,-24.46100143,-65.11905836
38014030000,BARRIO LA UNION,38,-24.40433001,-65.06974018
38014040000,EL CARMEN,38,-24.38910959,-65.26054531
38014050000,LOS LAPACHOS,38,-24.47592008,-65.07760121
38014055000,SAN VICENTE,38,-24.42932484,-65.18439715
38014060000,MANANTIALES,38,-24.53369703,-64.97715467
38014070000,MONTERRICO,38,-24.44211771,-65.16225055
38014080000,PAMPA BLANCA,38,-24.53253235,-65.07425222
38014090000,PERICO,38,-24.38078028,-65.11620736
38014100000,PUESTO VIEJO,38,-24.48500351,-64.96702622
38014110000,SAN ISIDRO,38,-24.55563685,-64.94242079
38014120000,SAN JUANCITO,38,-24.38438569,-64.99373811
38021010000,GUERRERO,38,-24.18597191,-65.44871156
38021020000,LA ALMONA,38,-24.26567992,-65.39720388
38021030000,LEON,38,-24.03952273,-65.43095777
38021040000,LOZANO,38,-24.08205536,-65.40377902
38021050000,OCLOYAS,38,-23.94405844,-65.23221549
38021060000,SAN SALVADOR DE JUJUY,38,-24.1844139,-65.30399867
38021065000,TESORERO,38,-23.94861882,-65.29851116
38021070001,LOS NOGALES,38,-24.08402705,-65.47608463
38021070002,SAN PABLO DE REYES,38,-24.14365889,-65.48291998
38021070003,YALA,38,-24.12175462,-65.41457262
38028003000,APARZO,38,-23.09921503,-65.1865386
38028007000,CIANZO,38,-23.17323313,-65.15781768
38028010000,COCTACA,38,-23.15433486,-65.29366441
38028020000,EL AGUILAR,38,-23.21398468,-65.67887543
38028030000,HIPOLITO YRIGOYEN,38,-22.97909879,-65.3527979
38028040000,HUMAHUACA,38,-23.21182564,-65.35074195
38028043000,PALCA DE APARZO,38,-23.12204064,-65.13480634
38028045000,PALCA DE VARAS,38,-23.10186126,-65.11292085
38028047000,RODERO,38,-23.06218393,-65.32604252
38028050000,TRES CRUCES,38,-22.916938,-65.58783274
38028060000,UQUIA,38,-23.3041906,-65.35655816
38035010000,BANANAL,38,-23.56543961,-64.5011632
38035020000,BERMEJITO,38,-23.78811135,-64.73005792
38035030000,CAIMANCITO,38,-23.73902734,-64.59276744
38035040000,CALILEGUA,38,-23.77580785,-64.7714502
38035050000,CHALICAN,38,-24.07013195,-64.80686367
38035060000,FRAILE PINTADO,38,-23.94202142,-64.80294466
38035070000,LIBERTAD,38,-23.76238581,-64.72599454
38035080000,LIBERTADOR GENERAL SAN MARTIN,38,-23.80910725,-64.79278215
38035080001,LIBERTADOR GENERAL SAN MARTIN,38,-23.82260307,-64.90000656
38035080002,PUEBLO LEDESMA,38,-23.8273072,-64.79136056
38035090000,MAIZ NEGRO,38,-23.95063238,-64.77362328
38035100000,PAULINA,38,-23.84453813,-64.73898463
38035110000,YUTO,38,-23.64739105,-64.46833785
38042010000,CARAHUNCO,38,-24.30764797,-65.0834469
38042020000,CENTRO FORESTAL,38,-24.22872964,-65.17764685
38042040001,PALPALA,38,-24.26605034,-65.2120271
38042040002,RIO BLANCO,38,-24.23423426,-65.23007478
38049003000,CASA COLORADA,38,-22.32539461,-66.28376548
38049007000,COYAGUAIMA,38,-22.77044356,-66.44042699
38049010000,LAGUNILLAS DE FARALLON,38,-22.46214922,-66.62810605
38049020000,LIVIARA,38,-22.52054271,-66.33709423
38049025000,LOMA BLANCA,38,-22.47153101,-66.48420023
38049030000,NUEVO PIRQUITAS,38,-22.68795542,-66.45637567
38049035000,OROSMAYO,38,-22.55705559,-66.35636273
38049040000,RINCONADA,38,-22.44034778,-66.16737352
38056010000,EL CEIBAL,38,-24.30139181,-65.27943782
38056017000,LOS ALISOS,38,-24.26942945,-65.30382935
38056020000,LOTEO NAVEA,38,-24.27014339,-65.2740648
38056025000,NUESTRA SE?ORA DEL ROSARIO,38,-24.3184046,-65.40092269
38056030000,SAN ANTONIO,38,-24.36724003,-65.33770077
38063010000,ARRAYANAL,38,-24.17680753,-64.84033336
38063020000,ARROYO COLORADO,38,-24.33655566,-64.66358052
38063030000,DON EMILIO,38,-24.31673286,-64.90788933
38063040000,EL ACHERAL,38,-24.40358729,-64.80104955
38063050000,EL PUESTO,38,-24.19891985,-64.78928914
38063060000,EL QUEMADO,38,-24.10585656,-64.82306216
38063070000,LA ESPERANZA,38,-24.22370834,-64.83737179
38063070001,LA ESPERANZA,38,-24.16912961,-64.78287255
38063080000,LA MANGA,38,-24.1910274,-64.8471403
38063090000,LA MENDIETA,38,-24.31649221,-64.96701929
38063100000,MIRAFLORES,38,-24.22478527,-64.82012088
38063110000,PALOS BLANCOS,38,-24.32690932,-64.94725096
38063120000,PARAPETI,38,-24.23644395,-64.8448512
38063130000,PIEDRITAS,38,-24.29617147,-64.88218635
38063140000,RODEITO,38,-24.27161401,-64.76897096
38063150000,ROSARIO DE RIO GRANDE,38,-24.30852459,-64.93164468
38063160000,SAN ANTONIO,38,-24.21967156,-64.80451729
38063170000,SAN LUCAS,38,-24.26859616,-64.86428932
38063180000,SAN PEDRO,38,-24.23130211,-64.86816931
38063190000,SAUZAL,38,-24.29875832,-64.95715567
38070010000,EL FUERTE,38,-24.2605605,-64.4155132
38070020000,EL PIQUETE,38,-24.17914817,-64.67763301
38070030000,EL TALAR,38,-23.5555611,-64.36430991
38070040000,PALMA SOLA,38,-23.96784264,-64.30346834
38070050000,PUENTE LAVAYEN,38,-24.27252693,-64.71618659
38070060000,SANTA CLARA,38,-24.30781518,-64.66106486
38070070000,VINALITO,38,-23.66818832,-64.41311784
38077010000,CASIRA,38,-21.97881871,-65.89585584
38077020000,CIENEGA,38,-22.17696897,-66.41396071
38077030000,CIENEGUILLAS,38,-22.10090022,-65.86720969
38077040000,CUSI CUSI,38,-22.34022346,-66.49263974
38077045000,EL ANGOSTO,38,-21.87648987,-66.18864271
38077050000,LA CIENEGA,38,-21.96063326,-66.26308468
38077060000,MISARRUMI,38,-22.2593865,-66.36686088
38077070000,ORATORIO,38,-22.099171,-66.13255611
38077080000,PAICONE,38,-22.21932027,-66.42526041
38077090000,SAN JUAN DE OROS,38,-22.2243859,-66.24899818
38077100000,SANTA CATALINA,38,-21.94574027,-66.05244605
38077110000,YOSCABA,38,-22.16719325,-66.02473564
38084010000,CATUA,38,-23.86978783,-67.00527519
38084020000,CORANZULI,38,-23.01454827,-66.36663744
38084030000,EL TORO,38,-23.08365269,-66.70159109
38084040000,HUANCAR,38,-23.56384308,-66.40931565
38084045000,JAMA,38,-23.23816962,-67.02726465
38084050000,MINA PROVIDENCIA,38,-23.26544126,-66.65566212
38084055000,OLACAPATO,38,-24.11528055,-66.71865087
38084060000,OLAROZ CHICO,38,-23.39346491,-66.80173912
38084070000,PASTOS CHICOS,38,-23.76677995,-66.43622417
38084080000,PUESTO SEY,38,-23.94508007,-66.48807052
38084090000,SAN JUAN DE QUILLAQUES,38,-23.23035251,-66.34371157
38084100000,SUSQUES,38,-23.39934878,-66.3663509
38094010001,COLONIA SAN JOSE,38,-23.40235447,-65.39104516
38094010002,YACORAITE,38,-23.40235447,-65.39104516
38094020000,HUACALERA,38,-23.43695695,-65.34982336
38094030000,JUELLA,38,-23.51751062,-65.40817123
38094040000,MAIMARA,38,-23.62516506,-65.40908989
38094050000,TILCARA,38,-23.57586261,-65.39369407
38098010000,BARCENA,38,-23.98260979,-65.45509316
38098020000,EL MORENO,38,-23.85091154,-65.83165103
38098025000,PUERTA DE COLORADOS,38,-23.57151048,-65.6980002
38098030000,PURMAMARCA,38,-23.74505443,-65.50039039
38098040000,TUMBAYA,38,-23.85619616,-65.46636507
38098050000,VOLCAN,38,-23.91659865,-65.46550589
38105010000,CASPALA,38,-23.36261699,-65.09149514
38105020000,PAMPICHUELA,38,-23.55488453,-65.00668879
38105030000,SAN FRANCISCO,38,-23.62133935,-64.95016408
38105040000,SANTA ANA,38,-23.35643215,-64.98772477
38105050000,VALLE COLORADO,38,-23.41395444,-64.93377255
38105060000,VALLE GRANDE,38,-23.47584656,-64.94690473
38112010000,BARRIOS,38,-22.24775783,-65.52904297
38112020000,CANGREJILLOS,38,-22.42379144,-65.57987214
38112030000,EL CONDOR,38,-22.38661929,-65.33959522
38112040000,LA INTERMEDIA,38,-22.42304855,-65.70042274
38112050000,LA QUIACA,38,-22.10643693,-65.59572579
38112060000,LLULLUCHAYOC,38,-22.55076126,-65.38726459
38112070000,PUMAHUASI,38,-22.28993632,-65.67988278
38112080001,SAN JOSE,38,-22.13782711,-65.30978862
38112090000,YAVI CHICO,38,-22.09837778,-65.45591899
42007010000,DOBLAS,42,-37.15218388,-64.01405509
42007020000,MACACHIN,42,-37.13695554,-63.66714184
42007030000,MIGUEL RIGLOS,42,-36.85387491,-63.68818461
42007040000,ROLON,42,-37.16682421,-63.4171582
42007050000,TOMAS M. ANCHORENA,42,-36.84066069,-63.52050216
42014010000,ANZOATEGUI,42,-38.96305268,-63.86088825
42014020000,LA ADELA,42,-38.97396185,-64.08931669
42021010000,ANGUIL,42,-36.52792263,-64.0105559
42021020000,SANTA ROSA,42,-36.6182898,-64.29167704
42028010000,CATRILO,42,-36.40774073,-63.42312365
42028020000,LA GLORIA,42,-36.50791772,-63.74440831
42028030000,LONQUIMAY,42,-36.46762634,-63.62372234
42028040000,URIBURU,42,-36.50775747,-63.86263077
42035010000,CONHELO,42,-35.99948785,-64.59592334
42035020000,EDUARDO CASTEX,42,-35.91658971,-64.29458684
42035030000,MAURICIO MAYER,42,-36.21066316,-64.03354123
42035040000,MONTE NIEVAS,42,-35.86174641,-64.15696752
42035050000,RUCANELO,42,-36.04293768,-64.83532148
42035060000,WINIFREDA,42,-36.22727414,-64.2348768
42042010000,GOBERNADOR DUVAL,42,-38.74134077,-66.43606534
42042020000,PUELCHES,42,-38.14377223,-65.91027908
42049010000,SANTA ISABEL,42,-36.22985856,-66.94166969
42056010000,BERNARDO LARROUDE,42,-35.02407661,-63.58147868
42056020000,CEBALLOS,42,-35.290485,-63.77586064
42056030000,CORONEL HILARIO LAGOS,42,-35.02230988,-63.91231459
42056040000,INTENDENTE ALVEAR,42,-35.23686934,-63.59232745
42056050000,SARAH,42,-35.02469231,-63.68696238
42056060000,VERTIZ,42,-35.42624111,-63.90636467
42063010000,ALGARROBO DEL AGUILA,42,-36.40114672,-67.14840159
42063020000,LA HUMADA,42,-36.35002764,-68.014195
42070010000,ALPACHIRI,42,-37.37588119,-63.77387359
42070020000,GENERAL MANUEL J. CAMPOS,42,-37.45898943,-63.58724085
42070030000,GUATRACHE,42,-37.66696523,-63.54153673
42070040000,PERU,42,-37.66238494,-64.13732135
42070050000,SANTA TERESA,42,-37.57493391,-63.43288647
42077010000,ABRAMO,42,-37.89433133,-63.85150259
42077020000,BERNASCONI,42,-37.90206819,-63.74507935
42077030000,GENERAL SAN MARTIN,42,-37.97853013,-63.60658545
42077040000,HUCAL,42,-37.78496292,-64.03066778
42077050000,JACINTO ARAUZ,42,-38.08375872,-63.43218166
42084010000,CUCHILLO CO,42,-38.33367847,-64.6422527
42091010000,LA REFORMA,42,-37.55200494,-66.2268539
42091020000,LIMAY MAHUIDA,42,-37.15971205,-66.67454004
42098010000,CARRO QUEMADO,42,-36.47556498,-65.34291602
42098020000,LOVENTUE,42,-36.18874598,-65.28997027
42098030000,LUAN TORO,42,-36.20168188,-65.09727824
42098040000,TELEN,42,-36.2640564,-65.50977318
42098050000,VICTORICA,42,-36.20485937,-65.44037527
42105010000,AGUSTONI,42,-35.78110188,-63.39324935
42105020000,DORILA,42,-35.77632295,-63.71684069
42105030000,GENERAL PICO,42,-35.66338059,-63.76092927
42105040000,SPELUZZI,42,-35.54729362,-63.82004033
42105050000,TREBOLARES,42,-35.5855841,-63.58875214
42112005000,CASA DE PIEDRA,42,-38.22305153,-67.17092637
42112010000,PUELEN,42,-37.34006555,-67.62185005
42112020000,25 DE MAYO,42,-37.76970537,-67.71729582
42119010000,COLONIA BARON,42,-36.15138896,-63.85419591
42119020000,COLONIA SAN JOSE,42,-36.11705145,-63.90407086
42119030000,MIGUEL CANE,42,-36.15495818,-63.51215437
42119040000,QUEMU QUEMU,42,-36.05367748,-63.56324329
42119050000,RELMO,42,-36.25738379,-63.4481302
42119060000,VILLA MIRASOL,42,-36.07575135,-63.88758379
42126010000,CALEUFU,42,-35.59286463,-64.55868426
42126020000,INGENIERO FOSTER,42,-35.70148892,-65.10255352
42126030000,LA MARUJA,42,-35.67168868,-64.94056983
42126040000,PARERA,42,-35.14629308,-64.50064912
42126050000,PICHI HUINCA,42,-35.64734239,-64.76952807
42126060000,QUETREQUEN,42,-35.05484393,-64.52136934
42126070000,RANCUL,42,-35.06619856,-64.68311499
42133010000,ADOLFO VAN PRAET,42,-35.01791303,-64.03511786
42133020000,ALTA ITALIA,42,-35.33385956,-64.11824054
42133030000,DAMIAN MAISONAVE,42,-35.04155585,-64.38471261
42133040000,EMBAJADOR MARTINI,42,-35.38618548,-64.28368573
42133050000,FALUCHO,42,-35.18908144,-64.10387323
42133060000,INGENIERO LUIGGI,42,-35.38375044,-64.4685686
42133070000,OJEDA,42,-35.30682777,-64.00547256
42133080000,REALICO,42,-35.03688575,-64.24542097
42140005000,CACHIRULO,42,-36.74739615,-64.3673907
42140010000,NAICO,42,-36.92838652,-64.39525086
42140020000,TOAY,42,-36.67515777,-64.38032538
42147010000,ARATA,42,-35.63812319,-64.35741256
42147020000,METILEO,42,-35.77324387,-63.94283089
42147030000,TRENEL,42,-35.69417433,-64.13589997
42154010000,ATALIVA ROCA,42,-37.03233157,-64.28657244
42154020000,CHACHARRAMENDI,42,-37.33181478,-65.65077279
42154030000,COLONIA SANTA MARIA,42,-37.49524358,-64.22488055
42154040000,GENERAL ACHA,42,-37.37367267,-64.60389647
42154050000,QUEHUE,42,-37.1212005,-64.51336616
42154060000,UNANUE,42,-37.54397672,-64.35255549
46007010001,AIMOGASTA,46,-28.55898984,-66.8272851
46007010002,MACHIGASTA,46,-28.54108438,-66.80702961
46007010003,SAN ANTONIO,46,-28.55538014,-66.80138565
46007020000,ARAUCO,46,-28.58340319,-66.80364129
46007030000,BAÑADO DE LOS PANTANOS,46,-28.3871788,-66.83691223
46007040000,ESTACION MAZAN,46,-28.6648263,-66.51661956
46007045000,TERMAS DE SANTA TERESITA,46,-28.59177497,-66.55638859
46007050000,VILLA MAZAN,46,-28.65862818,-66.55527589
46014010000,LA RIOJA,46,-29.42178277,-66.85667538
46021010000,AMINGA,46,-28.85546098,-66.93766177
46021020000,ANILLACO,46,-28.81559003,-66.94392457
46021030000,ANJULLON,46,-28.72725094,-66.93289447
46021040000,CHUQUIS,46,-28.89798018,-66.9765195
46021050000,LOS MOLINOS,46,-28.75441523,-66.93892029
46021060000,PINCHAS,46,-28.93707603,-66.96651715
46021070000,SAN PEDRO,46,-28.66970905,-66.92813384
46021080000,SANTA VERA CRUZ,46,-28.68350422,-66.96549399
46028010000,AICUÑA,46,-29.47724705,-67.77291341
46028020001,GUANDACOL,46,-29.50985932,-68.55220454
46028020002,SANTA CLARA,46,-29.36137726,-68.6264098
46028030000,LOS PALACIOS,46,-29.37131193,-68.22713284
46028040000,PAGANCILLO,46,-29.54125361,-68.09704047
46028050001,BANDA FLORIDA,46,-29.30329496,-68.24398761
46028050002,VILLA UNION,46,-29.32270462,-68.22307413
46035010000,CHAMICAL,46,-30.37729516,-66.32403688
46035020000,POLCO,46,-30.42931538,-66.35864225
46042010001,ANGUINAN,46,-29.20601423,-67.45898453
46042010002,CHILECITO,46,-29.16349786,-67.5074285
46042010003,LA PUNTILLA,46,-29.14846981,-67.41912444
46042010004,LOS SARMIENTOS,46,-29.15174672,-67.48260104
46042010005,SAN MIGUEL,46,-29.18467482,-67.47808267
46042020000,COLONIA ANGUINAN,46,-29.25409802,-67.42613651
46042030000,COLONIA CATINZACO,46,-29.673166,-67.38236691
46042040000,COLONIA MALLIGASTA,46,-29.20296662,-67.40034672
46042050000,COLONIA VICHIGASTA,46,-29.44907164,-67.49141987
46042060000,GUANCHIN,46,-29.19272569,-67.63927543
46042070000,MALLIGASTA,46,-29.17720249,-67.44083163
46042080000,MIRANDA,46,-29.34103807,-67.66186996
46042090000,NONOGASTA,46,-29.30409594,-67.50727846
46042100000,SAN NICOLAS,46,-29.12176349,-67.47589596
46042110000,SANTA FLORENTINA,46,-29.13306158,-67.55760818
46042120000,SAÑOGASTA,46,-29.3203739,-67.62779595
46042130000,TILIMUQUI,46,-29.14944387,-67.42966458
46042140000,VICHIGASTA,46,-29.48859737,-67.50228521
46049010000,ALTO CARRIZAL,46,-28.87366912,-67.56899793
46049020000,ANGULOS,46,-28.65957535,-67.65296056
46049030000,ANTINACO,46,-28.82507817,-67.32331965
46049040000,BAJO CARRIZAL,46,-28.89110077,-67.56674616
46049050000,CAMPANAS,46,-28.55602083,-67.62644065
46049060000,CHAÑARMUYO,46,-28.61234491,-67.58747234
46049070000,FAMATINA,46,-28.92910003,-67.52075968
46049080000,LA CUADRA,46,-28.47248176,-67.69186526
46049090000,PITUIL,46,-28.58150773,-67.45083795
46049100000,PLAZA VIEJA,46,-28.97315984,-67.52013155
46049110000,SANTA CRUZ,46,-28.49073712,-67.68992526
46049120000,SANTO DOMINGO,46,-28.56006684,-67.68557042
46056010000,PUNTA DE LOS LLANOS,46,-30.16543386,-66.55657525
46056020000,TAMA,46,-30.51730844,-66.54137925
46063010000,CASTRO BARROS,46,-30.59569243,-65.74193727
46063020000,CHAÑAR,46,-30.55903045,-65.97359312
46063030000,LOMA BLANCA,46,-30.64461378,-66.23874169
46063040000,OLTA,46,-30.63997599,-66.27806041
46070010000,MALANZAN,46,-30.81554389,-66.6194815
46070020000,NACATE,46,-30.86403813,-66.40510561
46070030000,PORTEZUELO,46,-30.84761919,-66.71867985
46070040000,SAN ANTONIO,46,-31.09009072,-66.75718699
46077010000,VILLA CASTELLI,46,-29.02075155,-68.22537139
46084010000,AMBIL,46,-31.14133593,-66.36038194
46084020000,COLONIA ORTIZ DE OCAMPO,46,-30.97529095,-66.19538838
46084030000,MILAGRO,46,-31.01317175,-65.98825545
46084040000,OLPAS,46,-30.81952424,-66.24831007
